0,30,11
0,31,11
0,32,11
0,32,11
0,32,11
0,32,11
0,32,11
0,32,11
1,30,11
1,33,11
0,34,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,36,11
1,30,11
1,37,11
1,30,11
1,31,11
1,38,10
1,40,11
1,41,11
1,41,11
1,33,11
1,39,11
1,42,11
1,42,11
1,42,11
1,43,11
1,42,11
1,42,11
1,42,9
1,42,9
1,42,11
1,37,11
1,42,11
1,30,11
1,30,11
1,31,11
1,38,10
1,40,11
1,33,11
1,39,11
1,32,11
1,32,11
1,37,11
1,30,11
1,30,11
1,31,11
1,40,11
1,33,11
1,39,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,45,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,46,9
1,42,11
1,46,9
1,46,9
1,46,9
1,46,9
1,46,9
1,46,9
1,48,10
1,48,11
1,42,11
1,42,11
1,35,11
1,42,11
1,42,11
1,42,11
1,43,11
1,42,11
1,42,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,42,11
1,42,11
1,42,11
1,47,11
1,42,11
1,35,11
1,35,11
1,42,11
1,42,11
1,37,11
1,30,11
1,30,11
1,31,11
1,38,10
1,40,11
1,33,11
1,39,11
1,45,11
1,42,11
1,42,11
1,47,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,47,11
1,37,11
1,42,11
1,30,11
1,30,11
1,31,11
1,38,10
1,40,11
1,33,11
1,37,11
1,39,11
1,30,11
1,30,11
1,31,11
1,38,10
1,40,11
1,33,11
1,39,11
1,42,11
1,31,9
1,42,11
1,42,11
1,45,11
1,42,11
1,45,11
1,30,9
1,30,11
1,31,11
1,33,11
1,38,10
1,40,11
1,37,10
1,33,11
1,39,11
1,42,11
1,30,9
1,30,11
1,31,11
1,40,11
1,33,11
1,39,11
1,37,10
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,42,11
1,43,11
1,42,11
1,42,11
1,42,11
1,43,11
1,30,11
1,42,11
1,42,11
1,42,11
1,42,11
1,43,11
1,37,11
1,30,11
2,11,7
2,11,7
2,11,7
2,25,4
2,0,6
2,1,5
2,1,6
2,1,7
2,2,4
2,2,5
2,2,6
2,2,7
2,2,8
2,3,4
2,3,7
2,6,7
2,9,6
2,10,7
2,11,7
2,13,7
2,14,7
2,16,7
2,20,7
2,22,7
2,25,4
2,28,5
2,1,4
2,1,5
2,1,7
2,2,5
2,2,7
2,2,8
2,9,6
2,10,7
2,17,4
2,18,4
2,19,7
2,23,5
2,23,7
2,2,8
2,9,6
2,10,7
2,13,7
2,20,5
2,7,7
2,7,8
2,8,4
2,8,6
2,9,6
2,21,6
1,30,11
1,31,11
2,5,7
2,9,6
2,17,6
2,1,7
1,40,11
2,1,7
1,41,11
1,33,11
1,39,11
1,41,11
2,2,5
2,9,6
1,42,11
2,0,6
3,0,17
3,1,16
2,2,8
2,2,8
2,2,5
2,9,6
1,42,11
1,43,11
2,2,8
2,2,8
3,2,16
3,2,18
3,2,19
3,2,16
3,2,18
3,2,19
3,2,18
3,3,15
3,3,18
3,4,16
3,5,18
3,2,15
3,6,17
3,6,18
3,2,19
3,3,18
3,7,18
3,7,19
3,5,18
3,7,18
3,7,19
3,8,15
3,9,17
3,1,16
3,2,19
3,3,18
3,5,18
3,7,18
3,7,19
3,8,15
3,8,16
3,5,18
3,9,17
3,3,18
3,10,18
3,10,18
3,2,19
3,2,16
3,2,18
3,2,19
3,2,16
3,2,18
3,2,19
3,2,16
3,9,17
3,2,16
3,2,18
3,2,19
3,2,16
3,2,18
3,2,19
3,2,16
3,2,18
3,2,19
3,10,18
3,2,16
3,2,18
3,2,19
3,10,18
3,9,17
3,11,18
3,1,16
3,1,17
3,1,18
3,2,16
3,2,17
3,2,18
3,2,19
3,3,15
3,3,18
3,9,17
3,11,18
3,12,15
3,12,17
3,13,18
3,14,18
3,15,17
3,20,18
3,25,15
3,28,16
3,2,16
3,2,18
3,2,19
3,3,15
3,3,18
3,26,18
3,0,17
3,2,15
3,2,16
3,2,18
3,2,19
3,6,18
3,9,17
3,10,18
3,12,17
3,16,18
3,17,15
3,18,15
3,19,18
3,20,16
3,2,15
3,2,16
3,6,17
3,6,18
3,1,18
3,2,16
3,15,17
3,2,19
3,7,18
3,7,19
3,9,17
3,0,17
3,1,16
3,1,18
3,2,18
3,3,18
3,5,18
3,7,18
3,7,19
3,8,15
3,9,17
3,15,17
3,21,17
3,1,18
3,13,18
3,15,17
3,22,18
3,1,15
3,1,16
3,1,18
3,9,17
3,10,18
3,13,18
3,23,16
3,23,18
3,1,18
3,10,18
3,1,18
3,13,18
3,22,18
3,13,18
3,22,18
3,22,18
3,2,16
3,2,18
3,2,19
3,17,17
3,2,16
3,2,18
3,2,19
3,22,18
3,15,17
3,2,18
3,22,18
3,2,16
3,9,17
3,2,19
3,21,17
3,24,17
3,13,16
3,1,16
3,13,16
3,13,16
3,13,16
3,22,18
2,2,4
2,2,5
2,2,6
2,2,7
2,2,8
2,11,7
2,13,7
2,25,4
2,0,6
2,1,5
2,1,6
2,1,7
2,2,5
2,2,7
2,6,7
2,9,6
2,10,7
2,13,7
2,14,7
2,16,7
2,17,4
2,18,4
2,19,7
2,20,7
2,22,7
2,28,5
3,13,16
2,1,4
2,1,5
2,1,7
2,2,5
2,2,7
2,2,8
2,9,6
2,10,7
2,13,7
2,23,5
2,23,7
2,2,8
2,5,7
2,7,7
2,7,8
2,8,6
2,9,6
2,20,5
2,5,7
2,8,4
2,9,6
2,21,6
1,30,9
1,30,11
1,31,11
2,17,6
1,38,10
3,1,16
2,1,7
3,1,18
3,13,16
1,40,11
2,1,7
1,41,11
3,13,16
3,1,16
1,37,10
1,33,11
1,39,11
1,41,11
3,13,16
3,13,16
3,13,16
3,13,16
3,13,16
1,42,11
3,13,16
2,8,4
2,2,8
2,2,8
2,2,5
2,9,6
3,13,16
2,2,8
2,2,8
3,13,16
2,2,8
2,2,8
3,2,16
3,2,18
3,2,19
2,2,8
2,2,8
3,2,16
3,2,18
3,2,19
3,2,14
3,2,18
3,2,16
3,2,18
3,2,19
3,2,16
3,2,18
3,2,19
2,2,8
3,2,16
3,2,18
3,2,19
2,2,8
3,13,16
3,2,16
3,2,18
3,2,19
3,2,16
3,2,18
3,2,19
3,2,18
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
3,13,16
3,13,16
3,13,16
3,2,18
2,2,8
2,2,8
3,2,18
2,2,8
2,2,8
2,0,6
3,2,16
3,2,18
3,2,19
3,2,14
3,2,18
2,2,8
2,2,8
2,2,8
3,2,16
3,2,18
3,2,19
3,13,16
2,0,6
3,2,18
2,2,8
2,2,8
3,2,18
3,15,17
3,13,16
2,2,8
2,2,8
3,13,16
3,15,17
2,2,8
2,2,8
3,15,17
3,13,16
2,2,8
2,2,8
3,2,14
3,2,18
2,2,8
2,2,8
3,2,18
2,2,8
2,2,5
3,13,16
2,2,8
2,2,8
1,42,11
1,43,11
2,2,8
2,2,8
3,2,16
3,2,18
2,2,8
2,2,8
2,2,8
2,2,8
3,2,18
3,2,14
3,2,18
2,2,8
2,2,8
2,2,8
2,2,8
3,2,16
3,2,18
2,2,8
2,2,8
2,2,8
3,2,18
3,13,16
3,13,16
2,2,8
2,2,8
3,13,16
2,2,8
2,2,8
2,2,8
2,2,7
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,16,7
3,16,18
3,2,14
3,2,18
2,2,8
2,2,8
3,13,16
3,13,16
3,13,16
3,13,16
3,13,16
2,2,8
2,2,8
2,2,8
3,2,18
2,2,8
2,2,8
1,42,11
1,42,11
3,13,16
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
3,2,18
1,45,11
1,45,11
3,13,16
1,45,11
2,2,8
2,2,8
1,45,11
2,2,8
2,2,8
3,2,14
3,2,18
2,2,8
2,2,8
2,2,8
3,2,16
3,2,18
2,2,8
2,2,8
1,45,11
1,45,11
1,45,11
3,13,16
1,45,11
1,45,11
2,2,8
1,45,11
2,2,8
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
1,45,11
2,2,8
2,2,8
2,2,8
1,45,11
2,2,8
2,2,8
2,2,8
3,13,16
2,2,8
2,2,8
2,2,8
3,13,16
3,13,16
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
1,45,11
3,13,16
2,2,8
2,2,8
2,2,8
2,2,8
3,13,16
2,2,8
2,2,8
3,13,16
2,2,8
2,2,8
2,2,8
2,2,8
1,42,11
1,43,11
2,2,8
3,2,16
3,13,16
3,13,16
2,2,8
2,2,8
2,2,8
2,2,8
3,13,16
3,13,16
2,2,8
2,2,8
3,13,16
3,13,16
3,13,16
3,13,16
3,13,16
2,2,8
2,2,8
3,13,16
2,2,8
3,13,16
2,2,8
2,2,8
2,2,8
3,13,16
2,2,8
2,2,8
3,13,16
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
3,13,16
3,13,16
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
3,13,16
2,2,8
2,2,8
2,2,8
2,2,8
3,13,16
3,13,16
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
3,13,16
3,13,16
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
1,35,11
1,35,11
1,45,11
1,35,11
1,45,11
1,35,11
1,45,11
1,35,11
1,35,11
1,45,11
2,2,8
2,2,8
1,35,11
1,45,11
1,35,11
3,15,17
1,42,11
1,45,11
1,35,11
1,35,11
1,42,11
1,45,11
1,42,11
1,45,11
1,42,11
2,2,8
2,2,8
2,2,8
3,15,17
3,2,14
3,2,18
2,2,8
2,2,8
2,2,8
3,15,17
1,42,11
2,2,8
2,2,8
1,42,11
1,45,11
1,45,11
2,2,8
2,2,8
2,2,8
1,42,11
1,42,11
1,35,11
1,45,11
1,45,11
1,35,11
1,45,11
2,2,8
2,2,8
2,2,8
2,2,8
1,35,11
1,45,11
3,2,14
3,2,18
1,35,11
1,45,11
1,45,11
1,42,11
2,2,8
2,2,8
2,2,8
1,42,11
1,45,11
2,2,8
2,2,8
1,35,11
1,45,11
1,35,11
1,45,11
1,42,11
1,42,11
1,45,11
1,42,11
2,2,8
2,2,8
1,35,11
1,45,11
1,42,11
2,2,8
2,2,8
1,42,11
2,2,8
2,2,8
1,35,11
1,45,11
1,35,11
1,42,11
1,45,11
1,35,11
1,35,11
1,42,11
1,45,11
1,45,11
1,42,11
3,2,14
3,2,18
2,2,8
2,2,8
2,2,8
1,42,11
1,42,11
1,42,11
1,35,11
1,45,11
1,45,11
1,35,11
1,35,11
1,45,11
1,35,11
1,45,11
1,35,11
1,35,11
1,45,11
2,2,8
2,2,8
3,13,16
2,2,8
2,19,9
2,19,9
2,19,9
2,19,9
2,19,9
2,19,9
2,19,9
2,19,9
2,20,12
2,20,12
2,20,12
2,20,12
2,20,12
2,20,12
2,20,12
2,20,12
1,31,10
1,31,10
1,31,10
1,31,10
1,31,10
1,31,10
1,31,10
1,31,10
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,39,11
1,39,11
1,39,11
1,39,11
1,39,11
1,39,11
1,39,11
1,39,11
1,36,11
1,36,11
1,36,11
1,36,11
1,36,11
1,36,11
1,36,11
1,36,11
1,21,9
1,21,9
1,21,9
1,21,9
1,21,9
1,21,9
1,21,9
1,21,9
2,17,9
2,17,9
2,17,9
2,17,9
2,17,9
2,17,9
2,17,9
2,17,9
2,11,11
2,11,11
2,11,11
2,11,11
2,11,11
2,11,11
2,11,11
2,11,11
1,27,10
1,27,10
1,27,10
1,27,10
1,27,10
1,27,10
1,27,10
1,27,10
1,26,10
1,26,10
1,26,10
1,26,10
1,26,10
1,26,10
1,26,10
1,26,10
1,27,10
1,27,10
1,27,10
1,27,10
1,27,10
1,27,10
1,27,10
1,27,10
1,31,12
1,31,12
1,31,12
1,31,12
1,31,12
1,31,12
1,31,12
1,31,12
1,40,11
1,40,11
1,40,11
1,40,11
1,40,11
1,40,11
1,40,11
1,40,11
1,26,10
1,26,10
1,26,10
1,26,10
1,26,10
1,26,10
1,26,10
1,26,10
1,25,10
1,25,10
1,25,10
1,25,10
1,25,10
1,25,10
1,25,10
1,25,10
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,39,11
1,39,11
1,39,11
1,39,11
1,39,11
1,39,11
1,39,11
1,39,11
2,17,10
2,17,10
2,17,10
2,17,10
2,17,10
2,17,10
2,17,10
2,17,10
1,35,12
1,35,12
1,35,12
1,35,12
1,35,12
1,35,12
1,35,12
1,35,12
1,32,10
1,32,10
1,32,10
1,32,10
1,32,10
1,32,10
1,32,10
1,32,10
1,38,11
1,38,11
1,38,11
1,38,11
1,38,11
1,38,11
1,38,11
1,38,11
1,31,10
1,31,10
1,31,10
1,31,10
1,31,10
1,31,10
1,31,10
1,31,10
1,25,10
1,25,10
1,25,10
1,25,10
1,25,10
1,25,10
1,25,10
1,25,10
1,41,11
1,41,11
1,41,11
1,41,11
1,41,11
1,41,11
1,41,11
1,41,11
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,22,9
1,22,9
1,22,9
1,22,9
1,22,9
1,22,9
1,22,9
1,22,9
1,30,12
1,30,12
1,30,12
1,30,12
1,30,12
1,30,12
1,30,12
1,30,12
1,39,11
1,39,11
1,39,11
1,39,11
1,39,11
1,39,11
1,39,11
1,39,11
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,27,10
1,27,10
1,27,10
1,27,10
1,27,10
1,27,10
1,27,10
1,27,10
1,25,10
1,25,10
1,25,10
1,25,10
1,25,10
1,25,10
1,25,10
1,25,10
1,40,11
1,40,11
1,40,11
1,40,11
1,40,11
1,40,11
1,40,11
1,40,11
1,27,10
1,27,10
1,27,10
1,27,10
1,27,10
1,27,10
1,27,10
1,27,10
2,21,11
2,21,11
2,21,11
2,21,11
2,21,11
2,21,11
2,21,11
2,21,11
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
2,25,12
2,25,12
2,25,12
2,25,12
2,25,12
2,25,12
2,25,12
2,25,12
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
1,35,11
2,19,10
2,19,10
2,19,10
2,19,10
2,19,10
2,19,10
2,19,10
2,19,10
2,22,10
2,22,10
2,22,10
2,22,10
2,22,10
2,22,10
2,22,10
2,22,10
1,31,11
1,31,11
1,31,11
1,31,11
1,31,11
1,31,11
1,31,11
1,31,11
2,26,12
2,26,12
2,26,12
2,26,12
2,26,12
2,26,12
2,26,12
2,26,12
1,32,10
1,32,10
1,32,10
1,32,10
1,32,10
1,32,10
1,32,10
1,32,10
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,36,11
1,36,11
1,36,11
1,36,11
1,36,11
1,36,11
1,36,11
1,36,11
1,36,11
1,36,11
1,36,11
1,36,11
1,36,11
1,36,11
1,36,11
1,36,11
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
1,30,10
2,11,9
2,11,9
2,11,9
2,11,9
2,11,9
2,11,9
2,11,9
2,11,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,11
2,2,11
2,2,11
2,2,11
2,2,11
2,2,11
2,2,11
2,2,11
2,9,9
2,9,9
2,9,9
2,9,9
2,9,9
2,9,9
2,9,9
2,9,9
2,5,11
2,5,11
2,5,11
2,5,11
2,5,11
2,5,11
2,5,11
2,5,11
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
1,41,11
1,41,11
1,41,11
1,41,11
1,41,11
1,41,11
1,41,11
1,41,11
1,28,10
1,28,10
1,28,10
1,28,10
1,28,10
1,28,10
1,28,10
1,28,10
1,39,11
1,39,11
1,39,11
1,39,11
1,39,11
1,39,11
1,39,11
1,39,11
1,28,10
1,28,10
1,28,10
1,28,10
1,28,10
1,28,10
1,28,10
1,28,10
1,37,10
1,37,10
1,37,10
1,37,10
1,37,10
1,37,10
1,37,10
1,37,10
1,24,9
1,24,9
1,24,9
1,24,9
1,24,9
1,24,9
1,24,9
1,24,9
1,33,10
1,33,10
1,33,10
1,33,10
1,33,10
1,33,10
1,33,10
1,33,10
1,28,10
1,28,10
1,28,10
1,28,10
1,28,10
1,28,10
1,28,10
1,28,10
1,28,10
1,28,10
1,28,10
1,28,10
1,28,10
1,28,10
1,28,10
1,28,10
1,37,10
1,37,10
1,37,10
1,37,10
1,37,10
1,37,10
1,37,10
1,37,10
2,11,9
2,11,9
2,11,9
2,11,9
2,11,9
2,11,9
2,11,9
2,11,9
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,5,9
2,5,9
2,5,9
2,5,9
2,5,9
2,5,9
2,5,9
2,5,9
2,6,8
2,6,8
2,6,8
2,6,8
2,6,8
2,6,8
2,6,8
2,6,8
2,12,9
2,12,9
2,12,9
2,12,9
2,12,9
2,12,9
2,12,9
2,12,9
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,7,11
2,7,11
2,7,11
2,7,11
2,7,11
2,7,11
2,7,11
2,7,11
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,5,9
2,5,9
2,5,9
2,5,9
2,5,9
2,5,9
2,5,9
2,5,9
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,4,9
2,4,9
2,4,9
2,4,9
2,4,9
2,4,9
2,4,9
2,4,9
2,5,10
2,5,10
2,5,10
2,5,10
2,5,10
2,5,10
2,5,10
2,5,10
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,5,9
2,5,9
2,5,9
2,5,9
2,5,9
2,5,9
2,5,9
2,5,9
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,5,9
2,5,9
2,5,9
2,5,9
2,5,9
2,5,9
2,5,9
2,5,9
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,4,9
2,4,9
2,4,9
2,4,9
2,4,9
2,4,9
2,4,9
2,4,9
2,5,10
2,5,10
2,5,10
2,5,10
2,5,10
2,5,10
2,5,10
2,5,10
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,5,10
2,5,10
2,5,10
2,5,10
2,5,10
2,5,10
2,5,10
2,5,10
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,2,8
2,5,10
2,5,10
2,5,10
2,5,10
2,5,10
2,5,10
2,5,10
2,5,10
3,5,16
3,5,16
3,5,16
3,5,16
3,5,16
3,5,16
3,5,16
3,5,16
3,7,17
3,7,17
3,7,17
3,7,17
3,7,17
3,7,17
3,7,17
3,7,17
3,10,17
3,10,17
3,10,17
3,10,17
3,10,17
3,10,17
3,10,17
3,10,17
3,13,17
3,13,17
3,13,17
3,13,17
3,13,17
3,13,17
3,13,17
3,13,17
3,10,18
3,10,18
3,10,18
3,10,18
3,10,18
3,10,18
3,10,18
3,10,18
2,4,9
2,4,9
2,4,9
2,4,9
2,4,9
2,4,9
2,4,9
2,4,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,8
2,2,8
2,2,8
2,2,8
